country,technology,year,pub_count
Poland,Solar,1988,17
Poland,Solar,1989,7
Poland,Solar,1990,7
Poland,Solar,1991,14
Poland,Solar,1992,9
Poland,Solar,1993,12
Poland,Solar,1994,6
Poland,Solar,1995,16
Poland,Solar,1996,11
Poland,Solar,1997,12
Poland,Solar,1998,11
Poland,Solar,1999,21
Poland,Solar,2000,25
Poland,Solar,2001,27
Poland,Solar,2002,31
Poland,Solar,2003,37
Poland,Solar,2004,38
Poland,Solar,2005,38
Poland,Solar,2006,59
Poland,Solar,2007,53
Poland,Solar,2008,76
Poland,Solar,2009,109
Poland,Solar,2010,105
Poland,Solar,2011,179
Poland,Solar,2012,197
Poland,Solar,2013,212
Poland,Solar,2014,347
Poland,Solar,2015,415
Poland,Solar,2016,531
Poland,Solar,2017,612
Poland,Solar,2018,758
Poland,Solar,2019,914
Poland,Solar,2020,1058
Poland,Solar,2021,1392
Poland,Solar,2022,1422
Poland,Solar,2023,1941
Portugal,Solar,1975,1
Portugal,Solar,1979,1
Portugal,Solar,1981,1
Portugal,Solar,1982,1
Portugal,Solar,1983,1
Portugal,Solar,1984,3
Portugal,Solar,1985,1
Portugal,Solar,1986,1
Portugal,Solar,1987,1
Portugal,Solar,1988,3
Portugal,Solar,1989,3
Portugal,Solar,1991,6
Portugal,Solar,1992,1
Portugal,Solar,1993,2
Portugal,Solar,1994,7
Portugal,Solar,1995,5
Portugal,Solar,1996,6
Portugal,Solar,1997,6
Portugal,Solar,1998,6
Portugal,Solar,1999,11
Portugal,Solar,2000,7
Portugal,Solar,2001,14
Portugal,Solar,2002,23
Portugal,Solar,2003,12
Portugal,Solar,2004,17
Portugal,Solar,2005,23
Portugal,Solar,2006,33
Portugal,Solar,2007,31
Portugal,Solar,2008,53
Portugal,Solar,2009,64
Portugal,Solar,2010,80
Portugal,Solar,2011,125
Portugal,Solar,2012,143
Portugal,Solar,2013,201
Portugal,Solar,2014,199
Portugal,Solar,2015,248
Portugal,Solar,2016,281
Portugal,Solar,2017,380
Portugal,Solar,2018,404
Portugal,Solar,2019,522
Portugal,Solar,2020,583
Portugal,Solar,2021,684
Portugal,Solar,2022,669
Portugal,Solar,2023,1025
Republic of Türkiye,Solar,1977,2
Republic of Türkiye,Solar,1978,1
Republic of Türkiye,Solar,1980,3
Republic of Türkiye,Solar,1981,2
Republic of Türkiye,Solar,1983,1
Republic of Türkiye,Solar,1984,2
Republic of Türkiye,Solar,1985,2
Republic of Türkiye,Solar,1986,3
Republic of Türkiye,Solar,1987,7
Republic of Türkiye,Solar,1988,3
Republic of Türkiye,Solar,1989,4
Republic of Türkiye,Solar,1990,3
Republic of Türkiye,Solar,1991,5
Republic of Türkiye,Solar,1992,2
Republic of Türkiye,Solar,1993,4
Republic of Türkiye,Solar,1994,4
Republic of Türkiye,Solar,1995,7
Republic of Türkiye,Solar,1996,6
Republic of Türkiye,Solar,1997,6
Republic of Türkiye,Solar,1998,7
Republic of Türkiye,Solar,1999,8
Republic of Türkiye,Solar,2000,14
Republic of Türkiye,Solar,2001,9
Republic of Türkiye,Solar,2002,27
Republic of Türkiye,Solar,2003,35
Republic of Türkiye,Solar,2004,47
Republic of Türkiye,Solar,2005,42
Republic of Türkiye,Solar,2006,48
Republic of Türkiye,Solar,2007,65
Republic of Türkiye,Solar,2008,77
Republic of Türkiye,Solar,2009,102
Republic of Türkiye,Solar,2010,128
Republic of Türkiye,Solar,2011,181
Republic of Türkiye,Solar,2012,209
Republic of Türkiye,Solar,2013,283
Republic of Türkiye,Solar,2014,321
Republic of Türkiye,Solar,2015,432
Republic of Türkiye,Solar,2016,543
Republic of Türkiye,Solar,2017,749
Republic of Türkiye,Solar,2018,870
Republic of Türkiye,Solar,2019,1152
Republic of Türkiye,Solar,2020,1265
Republic of Türkiye,Solar,2021,1737
Republic of Türkiye,Solar,2022,2032
Republic of Türkiye,Solar,2023,2675
Slovak Republic,Solar,1976,3
Slovak Republic,Solar,1977,1
Slovak Republic,Solar,1978,3
Slovak Republic,Solar,1979,4
Slovak Republic,Solar,1981,1
Slovak Republic,Solar,1982,2
Slovak Republic,Solar,1983,2
Slovak Republic,Solar,1984,2
Slovak Republic,Solar,1986,3
Slovak Republic,Solar,1987,3
Slovak Republic,Solar,1989,1
Slovak Republic,Solar,1990,1
Slovak Republic,Solar,1991,4
Slovak Republic,Solar,1992,1
Slovak Republic,Solar,1995,1
Slovak Republic,Solar,1996,5
Slovak Republic,Solar,1997,1
Slovak Republic,Solar,1998,1
Slovak Republic,Solar,1999,2
Slovak Republic,Solar,2000,4
Slovak Republic,Solar,2001,7
Slovak Republic,Solar,2002,6
Slovak Republic,Solar,2003,7
Slovak Republic,Solar,2004,8
Slovak Republic,Solar,2005,10
Slovak Republic,Solar,2006,12
Slovak Republic,Solar,2007,14
Slovak Republic,Solar,2008,16
Slovak Republic,Solar,2009,16
Slovak Republic,Solar,2010,21
Slovak Republic,Solar,2011,35
Slovak Republic,Solar,2012,55
Slovak Republic,Solar,2013,43
Slovak Republic,Solar,2014,100
Slovak Republic,Solar,2015,96
Slovak Republic,Solar,2016,105
Slovak Republic,Solar,2017,147
Slovak Republic,Solar,2018,145
Slovak Republic,Solar,2019,168
Slovak Republic,Solar,2020,203
Slovak Republic,Solar,2021,204
Slovak Republic,Solar,2022,235
Slovak Republic,Solar,2023,270
Spain,Solar,1976,1
Spain,Solar,1978,7
Spain,Solar,1979,9
Spain,Solar,1980,7
Spain,Solar,1981,22
Spain,Solar,1982,16
Spain,Solar,1983,12
Spain,Solar,1984,10
Spain,Solar,1985,10
Spain,Solar,1986,23
Spain,Solar,1987,32
Spain,Solar,1988,21
Spain,Solar,1989,23
Spain,Solar,1990,13
Spain,Solar,1991,40
Spain,Solar,1992,21
Spain,Solar,1993,15
Spain,Solar,1994,16
Spain,Solar,1995,20
Spain,Solar,1996,28
Spain,Solar,1997,36
Spain,Solar,1998,45
Spain,Solar,1999,62
Spain,Solar,2000,46
Spain,Solar,2001,70
Spain,Solar,2002,106
Spain,Solar,2003,123
Spain,Solar,2004,126
Spain,Solar,2005,186
Spain,Solar,2006,185
Spain,Solar,2007,201
Spain,Solar,2008,273
Spain,Solar,2009,391
Spain,Solar,2010,532
Spain,Solar,2011,653
Spain,Solar,2012,746
Spain,Solar,2013,832
Spain,Solar,2014,971
Spain,Solar,2015,1174
Spain,Solar,2016,1253
Spain,Solar,2017,1480
Spain,Solar,2018,1711
Spain,Solar,2019,1875
Spain,Solar,2020,2096
Spain,Solar,2021,2413
Spain,Solar,2022,2541
Spain,Solar,2023,3507
Sweden,Solar,1976,1
Sweden,Solar,1977,4
Sweden,Solar,1978,7
Sweden,Solar,1979,7
Sweden,Solar,1980,3
Sweden,Solar,1981,8
Sweden,Solar,1982,6
Sweden,Solar,1983,6
Sweden,Solar,1984,3
Sweden,Solar,1985,5
Sweden,Solar,1986,5
Sweden,Solar,1987,8
Sweden,Solar,1988,11
Sweden,Solar,1989,4
Sweden,Solar,1990,1
Sweden,Solar,1991,10
Sweden,Solar,1992,7
Sweden,Solar,1993,10
Sweden,Solar,1994,5
Sweden,Solar,1995,3
Sweden,Solar,1996,15
Sweden,Solar,1997,13
Sweden,Solar,1998,18
Sweden,Solar,1999,24
Sweden,Solar,2000,47
Sweden,Solar,2001,41
Sweden,Solar,2002,44
Sweden,Solar,2003,53
Sweden,Solar,2004,71
Sweden,Solar,2005,53
Sweden,Solar,2006,57
Sweden,Solar,2007,80
Sweden,Solar,2008,97
Sweden,Solar,2009,138
Sweden,Solar,2010,176
Sweden,Solar,2011,217
Sweden,Solar,2012,281
Sweden,Solar,2013,334
Sweden,Solar,2014,440
Sweden,Solar,2015,458
Sweden,Solar,2016,516
Sweden,Solar,2017,640
Sweden,Solar,2018,673
Sweden,Solar,2019,774
Sweden,Solar,2020,895
Sweden,Solar,2021,977
Sweden,Solar,2022,942
Sweden,Solar,2023,1313
Switzerland,Solar,1976,1
Switzerland,Solar,1977,4
Switzerland,Solar,1978,4
Switzerland,Solar,1979,7
Switzerland,Solar,1980,6
Switzerland,Solar,1981,18
Switzerland,Solar,1982,9
Switzerland,Solar,1983,9
Switzerland,Solar,1984,6
Switzerland,Solar,1985,14
Switzerland,Solar,1986,10
Switzerland,Solar,1987,12
Switzerland,Solar,1988,18
Switzerland,Solar,1989,13
Switzerland,Solar,1990,14
Switzerland,Solar,1991,32
Switzerland,Solar,1992,18
Switzerland,Solar,1993,9
Switzerland,Solar,1994,21
Switzerland,Solar,1995,22
Switzerland,Solar,1996,43
Switzerland,Solar,1997,43
Switzerland,Solar,1998,44
Switzerland,Solar,1999,48
Switzerland,Solar,2000,62
Switzerland,Solar,2001,44
Switzerland,Solar,2002,85
Switzerland,Solar,2003,97
Switzerland,Solar,2004,90
Switzerland,Solar,2005,107
Switzerland,Solar,2006,131
Switzerland,Solar,2007,121
Switzerland,Solar,2008,183
Switzerland,Solar,2009,231
Switzerland,Solar,2010,304
Switzerland,Solar,2011,302
Switzerland,Solar,2012,405
Switzerland,Solar,2013,458
Switzerland,Solar,2014,535
Switzerland,Solar,2015,615
Switzerland,Solar,2016,654
Switzerland,Solar,2017,692
Switzerland,Solar,2018,741
Switzerland,Solar,2019,795
Switzerland,Solar,2020,894
Switzerland,Solar,2021,987
Switzerland,Solar,2022,935
Switzerland,Solar,2023,1211
United Kingdom,Solar,1974,12
United Kingdom,Solar,1975,26
United Kingdom,Solar,1976,14
United Kingdom,Solar,1977,36
United Kingdom,Solar,1978,78
United Kingdom,Solar,1979,52
United Kingdom,Solar,1980,55
United Kingdom,Solar,1981,55
United Kingdom,Solar,1982,59
United Kingdom,Solar,1983,56
United Kingdom,Solar,1984,42
United Kingdom,Solar,1985,32
United Kingdom,Solar,1986,50
United Kingdom,Solar,1987,43
United Kingdom,Solar,1988,52
United Kingdom,Solar,1989,22
United Kingdom,Solar,1990,31
United Kingdom,Solar,1991,61
United Kingdom,Solar,1992,40
United Kingdom,Solar,1993,50
United Kingdom,Solar,1994,62
United Kingdom,Solar,1995,62
United Kingdom,Solar,1996,105
United Kingdom,Solar,1997,78
United Kingdom,Solar,1998,83
United Kingdom,Solar,1999,99
United Kingdom,Solar,2000,143
United Kingdom,Solar,2001,118
United Kingdom,Solar,2002,197
United Kingdom,Solar,2003,202
United Kingdom,Solar,2004,219
United Kingdom,Solar,2005,226
United Kingdom,Solar,2006,301
United Kingdom,Solar,2007,313
United Kingdom,Solar,2008,436
United Kingdom,Solar,2009,474
United Kingdom,Solar,2010,665
United Kingdom,Solar,2011,897
United Kingdom,Solar,2012,1044
United Kingdom,Solar,2013,1288
United Kingdom,Solar,2014,1688
United Kingdom,Solar,2015,1921
United Kingdom,Solar,2016,2232
United Kingdom,Solar,2017,2561
United Kingdom,Solar,2018,2907
United Kingdom,Solar,2019,3125
United Kingdom,Solar,2020,3609
United Kingdom,Solar,2021,3799
United Kingdom,Solar,2022,3996
United Kingdom,Solar,2023,5260
United States,Solar,1974,222
United States,Solar,1975,365
United States,Solar,1976,404
United States,Solar,1977,528
United States,Solar,1978,638
United States,Solar,1979,761
United States,Solar,1980,944
United States,Solar,1981,716
United States,Solar,1982,700
United States,Solar,1983,462
United States,Solar,1984,606
United States,Solar,1985,552
United States,Solar,1986,467
United States,Solar,1987,478
United States,Solar,1988,500
United States,Solar,1989,417
United States,Solar,1990,446
United States,Solar,1991,579
United States,Solar,1992,508
United States,Solar,1993,451
United States,Solar,1994,538
United States,Solar,1995,507
United States,Solar,1996,671
United States,Solar,1997,554
United States,Solar,1998,443
United States,Solar,1999,558
United States,Solar,2000,837
United States,Solar,2001,634
United States,Solar,2002,1736
United States,Solar,2003,1087
United States,Solar,2004,923
United States,Solar,2005,1300
United States,Solar,2006,1331
United States,Solar,2007,1307
United States,Solar,2008,1972
United States,Solar,2009,2496
United States,Solar,2010,3319
United States,Solar,2011,4220
United States,Solar,2012,5187
United States,Solar,2013,5518
United States,Solar,2014,6232
United States,Solar,2015,6722
United States,Solar,2016,7030
United States,Solar,2017,7182
United States,Solar,2018,7522
United States,Solar,2019,7829
United States,Solar,2020,9398
United States,Solar,2021,8719
United States,Solar,2022,8908
United States,Solar,2023,11418
Australia,Wind,1974,1
Australia,Wind,1976,1
Australia,Wind,1977,4
Australia,Wind,1979,1
Australia,Wind,1980,2
Australia,Wind,1981,4
Australia,Wind,1982,4
Australia,Wind,1983,9
Australia,Wind,1984,3
Australia,Wind,1985,4
Australia,Wind,1986,1
Australia,Wind,1987,7
Australia,Wind,1988,5
Australia,Wind,1989,3
Australia,Wind,1990,3
Australia,Wind,1991,7
Australia,Wind,1992,2
Australia,Wind,1994,5
Australia,Wind,1995,3
Australia,Wind,1996,8
Australia,Wind,1997,8
Australia,Wind,1998,4
Australia,Wind,1999,7
Australia,Wind,2000,12
Australia,Wind,2001,16
Australia,Wind,2002,33
Australia,Wind,2003,22
Australia,Wind,2004,24
Australia,Wind,2005,28
Australia,Wind,2006,53
Australia,Wind,2007,47
Australia,Wind,2008,80
Australia,Wind,2009,107
Australia,Wind,2010,138
Australia,Wind,2011,170
Australia,Wind,2012,224
Australia,Wind,2013,256
Australia,Wind,2014,335
Australia,Wind,2015,331
Australia,Wind,2016,337
Australia,Wind,2017,433
Australia,Wind,2018,483
Australia,Wind,2019,624
Australia,Wind,2020,666
Australia,Wind,2021,758
Australia,Wind,2022,786
Australia,Wind,2023,1116
Austria,Wind,1976,1
Austria,Wind,1978,1
Austria,Wind,1981,1
Austria,Wind,1985,2
Austria,Wind,1986,1
Austria,Wind,1996,1
Austria,Wind,1997,1
Austria,Wind,2000,3
Austria,Wind,2001,3
Austria,Wind,2002,7
Austria,Wind,2003,4
Austria,Wind,2004,9
Austria,Wind,2005,8
Austria,Wind,2006,9
Austria,Wind,2007,15
Austria,Wind,2008,11
Austria,Wind,2009,14
Austria,Wind,2010,27
Austria,Wind,2011,31
Austria,Wind,2012,35
Austria,Wind,2013,56
Austria,Wind,2014,61
Austria,Wind,2015,68
Austria,Wind,2016,90
Austria,Wind,2017,84
Austria,Wind,2018,144
Austria,Wind,2019,158
Austria,Wind,2020,195
Austria,Wind,2021,213
Austria,Wind,2022,234
Austria,Wind,2023,292
Belgium,Wind,1976,1
Belgium,Wind,1980,1
Belgium,Wind,1981,1
Belgium,Wind,1983,1
Belgium,Wind,1984,1
Belgium,Wind,1986,1
Belgium,Wind,1987,1
Belgium,Wind,1988,1
Belgium,Wind,1989,2
Belgium,Wind,1990,1
Belgium,Wind,1991,1
Belgium,Wind,1992,1
Belgium,Wind,1993,4
Belgium,Wind,1995,2
Belgium,Wind,1996,1
Belgium,Wind,1997,1
Belgium,Wind,1999,1
Belgium,Wind,2000,4
Belgium,Wind,2001,4
Belgium,Wind,2002,6
Belgium,Wind,2003,8
Belgium,Wind,2004,8
Belgium,Wind,2005,14
Belgium,Wind,2006,19
Belgium,Wind,2007,24
Belgium,Wind,2008,35
Belgium,Wind,2009,44
Belgium,Wind,2010,66
Belgium,Wind,2011,84
Belgium,Wind,2012,101
Belgium,Wind,2013,129
Belgium,Wind,2014,157
Belgium,Wind,2015,164
Belgium,Wind,2016,174
Belgium,Wind,2017,209
Belgium,Wind,2018,225
Belgium,Wind,2019,259
Belgium,Wind,2020,321
Belgium,Wind,2021,365
Belgium,Wind,2022,404
Belgium,Wind,2023,579
Brazil,Wind,1981,2
Brazil,Wind,1986,1
Brazil,Wind,1988,1
Brazil,Wind,1993,2
Brazil,Wind,1994,1
Brazil,Wind,1996,1
Brazil,Wind,1997,1
Brazil,Wind,1998,3
Brazil,Wind,1999,1
Brazil,Wind,2000,4
Brazil,Wind,2001,2
Brazil,Wind,2002,8
Brazil,Wind,2003,12
Brazil,Wind,2004,14
Brazil,Wind,2005,28
Brazil,Wind,2006,29
Brazil,Wind,2007,40
Brazil,Wind,2008,42
Brazil,Wind,2009,55
Brazil,Wind,2010,74
Brazil,Wind,2011,106
Brazil,Wind,2012,98
Brazil,Wind,2013,144
Brazil,Wind,2014,151
Brazil,Wind,2015,249
Brazil,Wind,2016,321
Brazil,Wind,2017,336
Brazil,Wind,2018,434
Brazil,Wind,2019,448
Brazil,Wind,2020,572
Brazil,Wind,2021,714
Brazil,Wind,2022,744
Brazil,Wind,2023,878
Canada,Wind,1975,1
Canada,Wind,1976,1
Canada,Wind,1977,4
Canada,Wind,1978,6
Canada,Wind,1979,6
Canada,Wind,1980,1
Canada,Wind,1981,9
Canada,Wind,1982,3
Canada,Wind,1983,9
Canada,Wind,1984,12
Canada,Wind,1985,12
Canada,Wind,1986,41
Canada,Wind,1987,8
Canada,Wind,1988,11
Canada,Wind,1989,9
Canada,Wind,1990,6
Canada,Wind,1991,7
Canada,Wind,1992,11
Canada,Wind,1993,14
Canada,Wind,1994,7
Canada,Wind,1995,8
Canada,Wind,1996,5
Canada,Wind,1997,14
Canada,Wind,1998,10
Canada,Wind,1999,9
Canada,Wind,2000,8
Canada,Wind,2001,17
Canada,Wind,2002,37
Canada,Wind,2003,40
Canada,Wind,2004,50
Canada,Wind,2005,59
Canada,Wind,2006,103
Canada,Wind,2007,132
Canada,Wind,2008,162
Canada,Wind,2009,211
Canada,Wind,2010,225
Canada,Wind,2011,292
Canada,Wind,2012,305
Canada,Wind,2013,331
Canada,Wind,2014,403
Canada,Wind,2015,364
Canada,Wind,2016,399
Canada,Wind,2017,426
Canada,Wind,2018,455
Canada,Wind,2019,535
Canada,Wind,2020,657
Canada,Wind,2021,924
Canada,Wind,2022,749
Canada,Wind,2023,1140
Chile,Wind,1998,1
Chile,Wind,2000,2
Chile,Wind,2001,2
Chile,Wind,2002,8
Chile,Wind,2003,8
Chile,Wind,2004,3
Chile,Wind,2005,5
Chile,Wind,2006,2
Chile,Wind,2007,6
Chile,Wind,2008,17
Chile,Wind,2009,20
Chile,Wind,2010,17
Chile,Wind,2011,17
Chile,Wind,2012,17
Chile,Wind,2013,23
Chile,Wind,2014,39
Chile,Wind,2015,62
Chile,Wind,2016,47
Chile,Wind,2017,61
Chile,Wind,2018,70
Chile,Wind,2019,94
Chile,Wind,2020,115
Chile,Wind,2021,139
Chile,Wind,2022,121
Chile,Wind,2023,199
Czech Republic,Wind,1979,1
Czech Republic,Wind,1980,1
Czech Republic,Wind,1981,1
Czech Republic,Wind,1988,1
Czech Republic,Wind,1991,1
Czech Republic,Wind,1993,1
Czech Republic,Wind,1994,1
Czech Republic,Wind,1995,1
Czech Republic,Wind,1997,3
Czech Republic,Wind,1998,2
Czech Republic,Wind,2001,1
Czech Republic,Wind,2002,3
Czech Republic,Wind,2003,3
Czech Republic,Wind,2004,3
Czech Republic,Wind,2005,2
Czech Republic,Wind,2006,3
Czech Republic,Wind,2007,6
Czech Republic,Wind,2008,17
Czech Republic,Wind,2009,9
Czech Republic,Wind,2010,19
Czech Republic,Wind,2011,19
Czech Republic,Wind,2012,24
Czech Republic,Wind,2013,32
Czech Republic,Wind,2014,56
Czech Republic,Wind,2015,54
Czech Republic,Wind,2016,68
Czech Republic,Wind,2017,81
Czech Republic,Wind,2018,82
Czech Republic,Wind,2019,115
Czech Republic,Wind,2020,133
Czech Republic,Wind,2021,181
Czech Republic,Wind,2022,207
Czech Republic,Wind,2023,251
Denmark,Wind,1975,1
Denmark,Wind,1976,3
Denmark,Wind,1977,1
Denmark,Wind,1978,2
Denmark,Wind,1979,3
Denmark,Wind,1981,3
Denmark,Wind,1982,2
Denmark,Wind,1983,1
Denmark,Wind,1984,3
Denmark,Wind,1986,1
Denmark,Wind,1987,2
Denmark,Wind,1988,2
Denmark,Wind,1989,1
Denmark,Wind,1990,2
Denmark,Wind,1991,2
Denmark,Wind,1992,2
Denmark,Wind,1993,2
Denmark,Wind,1994,10
Denmark,Wind,1995,8
Denmark,Wind,1996,11
Denmark,Wind,1997,8
Denmark,Wind,1998,14
Denmark,Wind,1999,13
Denmark,Wind,2000,23
Denmark,Wind,2001,21
Denmark,Wind,2002,39
Denmark,Wind,2003,52
Denmark,Wind,2004,80
Denmark,Wind,2005,82
Denmark,Wind,2006,112
Denmark,Wind,2007,152
Denmark,Wind,2008,138
Denmark,Wind,2009,188
Denmark,Wind,2010,213
Denmark,Wind,2011,340
Denmark,Wind,2012,510
Denmark,Wind,2013,619
Denmark,Wind,2014,610
Denmark,Wind,2015,711
Denmark,Wind,2016,745
Denmark,Wind,2017,768
Denmark,Wind,2018,829
Denmark,Wind,2019,922
Denmark,Wind,2020,1080
Denmark,Wind,2021,1010
Denmark,Wind,2022,1070
Denmark,Wind,2023,1278
Estonia,Wind,2001,1
Estonia,Wind,2002,2
Estonia,Wind,2003,2
Estonia,Wind,2005,8
Estonia,Wind,2006,3
Estonia,Wind,2007,5
Estonia,Wind,2008,5
Estonia,Wind,2009,10
Estonia,Wind,2010,9
Estonia,Wind,2011,16
Estonia,Wind,2012,18
Estonia,Wind,2013,14
Estonia,Wind,2014,14
Estonia,Wind,2015,15
Estonia,Wind,2016,19
Estonia,Wind,2017,17
Estonia,Wind,2018,25
Estonia,Wind,2019,25
Estonia,Wind,2020,56
Estonia,Wind,2021,64
Estonia,Wind,2022,63
Estonia,Wind,2023,63
Finland,Wind,1979,2
Finland,Wind,1992,1
Finland,Wind,1993,1
Finland,Wind,1994,2
Finland,Wind,1996,4
Finland,Wind,1997,3
Finland,Wind,1999,3
Finland,Wind,2000,4
Finland,Wind,2001,4
Finland,Wind,2002,4
Finland,Wind,2003,6
Finland,Wind,2004,15
Finland,Wind,2005,9
Finland,Wind,2006,17
Finland,Wind,2007,16
Finland,Wind,2008,12
Finland,Wind,2009,35
Finland,Wind,2010,26
Finland,Wind,2011,41
Finland,Wind,2012,75
Finland,Wind,2013,77
Finland,Wind,2014,87
Finland,Wind,2015,113
Finland,Wind,2016,110
Finland,Wind,2017,132
Finland,Wind,2018,177
Finland,Wind,2019,238
Finland,Wind,2020,273
Finland,Wind,2021,347
Finland,Wind,2022,319
Finland,Wind,2023,407
France,Wind,1974,1
France,Wind,1977,1
France,Wind,1978,2
France,Wind,1979,4
France,Wind,1981,1
France,Wind,1984,2
France,Wind,1985,1
France,Wind,1986,3
France,Wind,1988,1
France,Wind,1989,4
France,Wind,1990,2
France,Wind,1991,2
France,Wind,1992,1
France,Wind,1993,2
France,Wind,1994,2
France,Wind,1995,2
France,Wind,1996,9
France,Wind,1997,8
France,Wind,1998,8
France,Wind,1999,11
France,Wind,2000,16
France,Wind,2001,16
France,Wind,2002,22
France,Wind,2003,27
France,Wind,2004,40
France,Wind,2005,67
France,Wind,2006,87
France,Wind,2007,102
