country,technology,year,spending_usd_ppp_millions,pub_count
Australia,Ocean,2003,0.0,33
Australia,Ocean,2004,1.056,38
Australia,Ocean,2005,0.577,29
Australia,Ocean,2006,0.339,50
Australia,Ocean,2007,0.172,67
Australia,Ocean,2008,0.558,47
Australia,Ocean,2009,1.361,55
Australia,Ocean,2010,3.488,68
Australia,Ocean,2011,1.421,93
Australia,Ocean,2012,11.848,92
Australia,Ocean,2013,26.578,131
Australia,Ocean,2014,6.555,129
Australia,Ocean,2015,6.741,133
Australia,Ocean,2016,1.35,176
Australia,Ocean,2017,1.343,198
Australia,Ocean,2018,4.805,199
Australia,Ocean,2019,3.582,277
Australia,Ocean,2020,0.186,324
Australia,Ocean,2021,0.181,377
Australia,Ocean,2022,0.282,313
Australia,Ocean,2023,0.109,452
Austria,Ocean,1980,0.0,1
Austria,Ocean,1993,0.0,1
Austria,Ocean,1995,0.0,1
Austria,Ocean,1997,0.0,1
Austria,Ocean,1998,0.0,2
Austria,Ocean,2000,0.0,4
Austria,Ocean,2001,0.0,4
Austria,Ocean,2002,0.0,1
Austria,Ocean,2003,0.0,3
Austria,Ocean,2004,0.0,3
Austria,Ocean,2005,0.0,4
Austria,Ocean,2006,0.0,6
Austria,Ocean,2007,0.119,4
Austria,Ocean,2008,0.03,2
Austria,Ocean,2009,0.47,5
Austria,Ocean,2010,0.0,15
Austria,Ocean,2023,0.001,54
Belgium,Ocean,1974,0.0,2
Belgium,Ocean,1976,0.0,2
Belgium,Ocean,1979,0.0,1
Belgium,Ocean,1982,0.0,1
Belgium,Ocean,1988,0.0,2
Belgium,Ocean,1993,0.0,3
Belgium,Ocean,1994,0.005,2
Belgium,Ocean,1996,0.0,1
Belgium,Ocean,1997,0.0,1
Belgium,Ocean,1998,0.0,3
Belgium,Ocean,1999,0.0,5
Belgium,Ocean,2007,0.0,15
Belgium,Ocean,2010,0.0,26
Belgium,Ocean,2011,0.067,31
Belgium,Ocean,2012,0.066,32
Belgium,Ocean,2013,0.369,24
Belgium,Ocean,2014,5.677,38
Belgium,Ocean,2015,1.012,43
Belgium,Ocean,2016,0.5,46
Belgium,Ocean,2019,0.434,79
Belgium,Ocean,2020,0.358,72
Belgium,Ocean,2021,0.0,102
Belgium,Ocean,2023,0.0,139
Brazil,Ocean,2018,2.287,77
Brazil,Ocean,2019,1.031,131
Brazil,Ocean,2020,3.619,97
Brazil,Ocean,2021,2.516,120
Brazil,Ocean,2022,1.11,126
Brazil,Ocean,2023,1.16,174
Canada,Ocean,1974,0.501,10
Canada,Ocean,1975,0.903,3
Canada,Ocean,1976,1.66,9
Canada,Ocean,1977,2.333,11
Canada,Ocean,1978,3.64,13
Canada,Ocean,1979,3.307,7
Canada,Ocean,1980,22.532,10
Canada,Ocean,1981,21.526,12
Canada,Ocean,1982,0.501,9
Canada,Ocean,1983,21.956,11
Canada,Ocean,1984,2.513,14
Canada,Ocean,1985,0.663,9
Canada,Ocean,1986,0.214,12
Canada,Ocean,1987,0.818,12
Canada,Ocean,1988,0.979,15
Canada,Ocean,1989,0.0,14
Canada,Ocean,1990,0.0,16
Canada,Ocean,1991,0.0,21
Canada,Ocean,1992,0.0,12
Canada,Ocean,1993,0.0,16
Canada,Ocean,1994,0.008,25
Canada,Ocean,1995,0.016,22
Canada,Ocean,1996,0.0,8
Canada,Ocean,1997,0.048,13
Canada,Ocean,1998,0.204,19
Canada,Ocean,1999,0.175,19
Canada,Ocean,2000,0.0,20
Canada,Ocean,2001,0.0,18
Canada,Ocean,2002,0.0,23
Canada,Ocean,2003,0.155,29
Canada,Ocean,2004,0.0,21
Canada,Ocean,2005,0.596,35
Canada,Ocean,2006,1.336,42
Canada,Ocean,2007,0.85,48
Canada,Ocean,2008,8.434,57
Canada,Ocean,2009,11.768,57
Canada,Ocean,2010,17.773,53
Canada,Ocean,2011,12.858,64
Canada,Ocean,2012,7.729,67
Canada,Ocean,2013,14.057,95
Canada,Ocean,2014,21.398,115
Canada,Ocean,2015,11.646,107
Canada,Ocean,2016,2.267,104
Canada,Ocean,2017,3.685,124
Canada,Ocean,2018,5.551,157
Canada,Ocean,2019,2.141,128
Canada,Ocean,2020,4.919,170
Canada,Ocean,2021,11.075,232
Canada,Ocean,2022,11.517,202
Canada,Ocean,2023,3.086,262
Chile,Ocean,2014,7.454,14
Chile,Ocean,2016,1.549,12
Chile,Ocean,2017,1.541,12
Chile,Ocean,2018,1.517,18
Chile,Ocean,2019,5.423,29
Chile,Ocean,2020,1.284,26
Chile,Ocean,2021,1.202,30
Chile,Ocean,2022,1.118,26
Chile,Ocean,2023,1.048,47
Czech Republic,Ocean,2003,0.0,5
Czech Republic,Ocean,2004,0.0,5
Czech Republic,Ocean,2005,0.0,5
Czech Republic,Ocean,2006,0.0,4
Czech Republic,Ocean,2007,0.0,4
Czech Republic,Ocean,2008,0.0,9
Czech Republic,Ocean,2009,0.0,6
Czech Republic,Ocean,2010,0.0,12
Denmark,Ocean,1976,0.0,1
Denmark,Ocean,1977,0.0,2
Denmark,Ocean,1978,0.0,2
Denmark,Ocean,1980,0.766,2
Denmark,Ocean,1981,0.0,1
Denmark,Ocean,1983,0.0,1
Denmark,Ocean,1984,0.0,3
Denmark,Ocean,1985,0.0,1
Denmark,Ocean,1986,0.0,1
Denmark,Ocean,1987,0.0,4
Denmark,Ocean,1989,0.975,3
Denmark,Ocean,1990,0.951,1
Denmark,Ocean,1991,0.927,1
Denmark,Ocean,1992,0.912,1
Denmark,Ocean,1993,1.21,7
Denmark,Ocean,1995,0.353,2
Denmark,Ocean,1996,0.432,1
Denmark,Ocean,1997,0.0,7
Denmark,Ocean,1998,1.674,4
Denmark,Ocean,1999,2.195,1
Denmark,Ocean,2000,3.995,3
Denmark,Ocean,2001,3.637,5
Denmark,Ocean,2002,0.0,7
Denmark,Ocean,2003,0.15,4
Denmark,Ocean,2004,0.245,5
Denmark,Ocean,2005,2.615,12
Denmark,Ocean,2006,0.802,10
Denmark,Ocean,2007,1.684,11
Denmark,Ocean,2008,7.5,15
Denmark,Ocean,2009,9.91,11
Denmark,Ocean,2010,2.857,20
Denmark,Ocean,2011,1.956,45
Denmark,Ocean,2012,1.781,38
Denmark,Ocean,2013,2.541,68
Denmark,Ocean,2014,3.818,58
Denmark,Ocean,2015,8.883,59
Denmark,Ocean,2016,0.036,70
Denmark,Ocean,2017,0.37,83
Denmark,Ocean,2018,0.0,115
Denmark,Ocean,2019,0.948,85
Denmark,Ocean,2020,8.074,91
Denmark,Ocean,2021,0.034,128
Denmark,Ocean,2022,3.553,97
Denmark,Ocean,2023,4.978,156
Estonia,Ocean,2011,0.0,6
Estonia,Ocean,2012,0.0,2
Estonia,Ocean,2020,0.0,16
Estonia,Ocean,2021,0.0,18
Finland,Ocean,1992,0.0,1
Finland,Ocean,1994,0.0,1
Finland,Ocean,1997,0.0,2
Finland,Ocean,1998,0.0,1
Finland,Ocean,2000,0.0,1
Finland,Ocean,2002,0.0,3
Finland,Ocean,2003,0.0,6
Finland,Ocean,2004,0.0,4
Finland,Ocean,2005,0.0,5
Finland,Ocean,2006,0.0,3
Finland,Ocean,2007,0.0,3
Finland,Ocean,2008,0.0,3
Finland,Ocean,2010,0.0,3
Finland,Ocean,2011,0.0,10
Finland,Ocean,2012,0.0,9
Finland,Ocean,2013,0.0,10
Finland,Ocean,2021,0.0,67
Finland,Ocean,2022,0.0,61
Finland,Ocean,2023,0.0,66
France,Ocean,1988,0.0,3
France,Ocean,1989,0.0,3
France,Ocean,1990,0.0,4
France,Ocean,1991,0.0,9
France,Ocean,1993,0.0,10
France,Ocean,1994,0.0,10
France,Ocean,1996,0.0,15
France,Ocean,1997,0.0,16
France,Ocean,1998,0.0,15
France,Ocean,1999,0.0,17
France,Ocean,2000,0.0,22
France,Ocean,2001,0.0,26
France,Ocean,2002,0.396,37
France,Ocean,2003,2.476,34
France,Ocean,2004,2.532,33
France,Ocean,2005,2.851,41
France,Ocean,2006,0.523,61
France,Ocean,2007,0.931,48
France,Ocean,2008,0.068,82
France,Ocean,2009,6.841,75
France,Ocean,2010,4.621,98
France,Ocean,2011,15.893,125
France,Ocean,2012,21.627,161
France,Ocean,2013,18.519,169
France,Ocean,2014,13.153,205
France,Ocean,2015,20.7,198
France,Ocean,2016,15.478,212
France,Ocean,2017,18.749,262
France,Ocean,2018,21.928,291
France,Ocean,2019,17.848,361
France,Ocean,2020,13.409,434
France,Ocean,2021,24.481,401
France,Ocean,2022,17.404,440
France,Ocean,2023,17.115,594
Germany,Ocean,1974,0.0,4
Germany,Ocean,1975,0.478,1
Germany,Ocean,1976,0.463,5
Germany,Ocean,1977,2.248,7
Germany,Ocean,1978,4.347,6
Germany,Ocean,1979,3.749,9
Germany,Ocean,1980,3.948,5
Germany,Ocean,1981,0.0,6
Germany,Ocean,1982,0.0,5
Germany,Ocean,1983,0.0,5
Germany,Ocean,1984,0.0,4
Germany,Ocean,1985,0.0,7
Germany,Ocean,1986,0.0,6
Germany,Ocean,1987,0.0,12
Germany,Ocean,1988,0.0,3
Germany,Ocean,1990,0.0,11
Germany,Ocean,1991,0.0,6
Germany,Ocean,1993,0.0,16
Germany,Ocean,1996,0.0,17
Germany,Ocean,1997,0.0,18
Germany,Ocean,1998,0.0,23
Germany,Ocean,1999,0.0,20
Germany,Ocean,2000,0.0,29
Germany,Ocean,2001,0.0,33
Germany,Ocean,2002,0.0,50
Germany,Ocean,2003,0.0,43
Germany,Ocean,2004,0.0,51
Germany,Ocean,2005,0.0,43
Germany,Ocean,2006,0.0,52
Germany,Ocean,2007,0.0,47
Germany,Ocean,2008,0.0,70
Germany,Ocean,2009,5.41,66
Germany,Ocean,2014,0.0,123
Germany,Ocean,2015,0.0,173
Germany,Ocean,2016,0.0,166
Germany,Ocean,2017,0.0,184
Germany,Ocean,2018,0.0,236
Germany,Ocean,2019,0.0,245
Germany,Ocean,2020,0.0,283
Germany,Ocean,2021,0.0,381
Germany,Ocean,2022,0.0,359
Germany,Ocean,2023,0.0,505
Greece,Ocean,1980,0.0,1
Greece,Ocean,1988,0.279,1
Greece,Ocean,1990,0.202,1
Greece,Ocean,1992,0.0,1
Greece,Ocean,1995,0.036,1
Greece,Ocean,1996,0.037,2
Greece,Ocean,1997,0.506,5
Hungary,Ocean,1995,0.0,1
Hungary,Ocean,1998,0.0,1
Hungary,Ocean,1999,0.0,1
Hungary,Ocean,2000,0.0,2
Hungary,Ocean,2001,0.0,1
Hungary,Ocean,2003,0.0,1
Hungary,Ocean,2004,0.0,1
Hungary,Ocean,2005,0.0,3
Hungary,Ocean,2006,0.0,1
Hungary,Ocean,2007,0.0,2
Hungary,Ocean,2008,0.0,4
Hungary,Ocean,2009,0.0,4
Hungary,Ocean,2010,0.0,5
Hungary,Ocean,2011,0.0,3
Hungary,Ocean,2012,0.0,3
Hungary,Ocean,2019,0.0,22
Hungary,Ocean,2020,0.0,21
Hungary,Ocean,2022,0.0,33
Hungary,Ocean,2023,0.0,39
Ireland,Ocean,1984,0.763,1
Ireland,Ocean,1985,0.0,1
Ireland,Ocean,2002,0.464,6
Ireland,Ocean,2003,0.169,6
Ireland,Ocean,2004,0.374,15
Ireland,Ocean,2005,1.065,12
Ireland,Ocean,2006,4.573,4
Ireland,Ocean,2007,1.05,11
Ireland,Ocean,2008,2.371,15
Ireland,Ocean,2009,6.997,13
Ireland,Ocean,2010,2.231,27
Ireland,Ocean,2011,9.57,41
Ireland,Ocean,2012,9.23,39
Ireland,Ocean,2013,16.01,52
Ireland,Ocean,2014,22.384,52
Ireland,Ocean,2015,23.667,64
Ireland,Ocean,2016,11.273,91
Ireland,Ocean,2017,10.419,70
Ireland,Ocean,2018,8.172,87
Ireland,Ocean,2019,7.32,108
Ireland,Ocean,2020,4.549,101
Ireland,Ocean,2021,3.36,131
Ireland,Ocean,2022,4.346,100
Ireland,Ocean,2023,3.138,134
Italy,Ocean,1978,0.0,1
Italy,Ocean,1979,0.0,1
Italy,Ocean,1980,0.0,3
Italy,Ocean,1981,0.0,1
Italy,Ocean,1982,0.0,3
Italy,Ocean,1983,0.0,2
Italy,Ocean,1985,0.0,2
Italy,Ocean,1986,0.0,1
Italy,Ocean,1987,0.0,4
Italy,Ocean,1988,0.0,2
Italy,Ocean,1989,0.0,1
Italy,Ocean,1991,0.0,5
Italy,Ocean,1993,0.0,4
Italy,Ocean,1994,0.0,3
Italy,Ocean,1995,0.0,1
Italy,Ocean,1996,0.0,2
Italy,Ocean,1997,0.0,6
Italy,Ocean,1998,0.0,10
Italy,Ocean,2000,0.0,8
Italy,Ocean,2001,0.0,13
Italy,Ocean,2002,0.0,17
Italy,Ocean,2003,0.0,18
Italy,Ocean,2004,0.0,17
Italy,Ocean,2005,0.0,19
Italy,Ocean,2006,0.0,32
Italy,Ocean,2007,0.0,28
Italy,Ocean,2008,0.0,28
Italy,Ocean,2009,0.0,37
Italy,Ocean,2011,9.764,64
Italy,Ocean,2012,13.47,73
Italy,Ocean,2013,0.0,103
Italy,Ocean,2014,0.0,96
Italy,Ocean,2015,0.0,140
Japan,Ocean,1974,0.35,8
Japan,Ocean,1975,0.326,6
Japan,Ocean,1976,1.963,17
Japan,Ocean,1977,2.404,11
Japan,Ocean,1978,5.679,14
Japan,Ocean,1979,6.843,6
Japan,Ocean,1980,3.507,14
Japan,Ocean,1981,4.14,13
Japan,Ocean,1982,3.709,14
Japan,Ocean,1983,3.557,10
Japan,Ocean,1984,3.624,17
Japan,Ocean,1985,3.925,25
Japan,Ocean,1986,2.613,31
Japan,Ocean,1987,1.707,12
Japan,Ocean,1988,1.131,18
Japan,Ocean,1989,1.108,14
Japan,Ocean,1990,1.08,15
Japan,Ocean,1991,1.05,8
Japan,Ocean,1992,1.136,27
Japan,Ocean,1993,1.746,21
Japan,Ocean,1994,1.671,21
Japan,Ocean,1995,1.464,24
Japan,Ocean,1996,1.522,24
Japan,Ocean,1997,1.926,26
Japan,Ocean,1998,11.757,29
Japan,Ocean,1999,5.863,35
Japan,Ocean,2000,5.107,27
Japan,Ocean,2001,8.125,39
Japan,Ocean,2002,0.0,57
Japan,Ocean,2003,0.0,39
Japan,Ocean,2004,0.0,55
Japan,Ocean,2005,0.0,61
Japan,Ocean,2006,0.0,68
Japan,Ocean,2007,0.0,75
Japan,Ocean,2008,0.0,98
Japan,Ocean,2009,0.0,96
Japan,Ocean,2010,0.0,102
Japan,Ocean,2011,0.0,119
Japan,Ocean,2012,0.0,118
Japan,Ocean,2013,0.0,120
Japan,Ocean,2014,0.0,174
Japan,Ocean,2015,17.599,129
Japan,Ocean,2016,11.683,154
Japan,Ocean,2017,7.015,142
Japan,Ocean,2018,20.843,154
Japan,Ocean,2019,11.894,191
Japan,Ocean,2020,8.669,212
Japan,Ocean,2021,4.758,244
Japan,Ocean,2022,11.297,227
Japan,Ocean,2023,9.008,291
Korea,Ocean,2002,0.0,5
Korea,Ocean,2003,0.57,9
Korea,Ocean,2004,0.368,7
Korea,Ocean,2005,1.018,18
Korea,Ocean,2006,1.836,11
Korea,Ocean,2007,5.731,15
Korea,Ocean,2008,2.934,22
Korea,Ocean,2009,5.836,28
Korea,Ocean,2010,12.645,54
Korea,Ocean,2011,11.646,61
Korea,Ocean,2012,14.992,83
Korea,Ocean,2013,16.861,92
Korea,Ocean,2014,12.518,115
Korea,Ocean,2015,8.451,86
Korea,Ocean,2016,10.571,104
Korea,Ocean,2017,5.855,98
Korea,Ocean,2018,4.417,122
Korea,Ocean,2019,3.544,127
Korea,Ocean,2020,2.331,147
Korea,Ocean,2022,0.0,209
Korea,Ocean,2023,0.0,276
Latvia,Ocean,2019,0.0,8
Lithuania,Ocean,2022,0.0,14
Lithuania,Ocean,2023,0.0,24
Luxembourg,Ocean,1994,0.0,1
Luxembourg,Ocean,2011,0.0,1
Luxembourg,Ocean,2012,0.0,1
Mexico,Ocean,2013,0.0,20
Mexico,Ocean,2014,0.114,19
Mexico,Ocean,2015,0.087,17
Mexico,Ocean,2016,0.11,28
Mexico,Ocean,2017,18.217,29
Mexico,Ocean,2018,14.417,40
Mexico,Ocean,2019,6.555,60
Mexico,Ocean,2020,4.296,71
Mexico,Ocean,2021,2.17,76
Mexico,Ocean,2022,0.0,63
Mexico,Ocean,2023,0.0,83
